GeneID,Entrez,Entry,Phylostrata
ESM1,11082,Q9NQ30,8
ESPL1,9700,Q14674,2
ESPN,83715,B1AK53,6
ESPNL,339768,Q6ZVH7,5
ESR1,2099,P03372,8
ESR2,2100,Q92731,8
ESRP1,54845,Q6NXG1,2
ESRP2,80004,Q9H6T0,2
ESRRA,2101,P11474,6
ESRRB,2103,O95718,4
ESRRG,2104,P62508,4
ESX1,80712,Q8N693,12
ESYT1,23344,Q9BSJ8,2
ESYT3,83850,A0FGR9,2
ETAA1,54465,Q9NY74,8
ETF1,2107,P62495,1
ETFA,2108,P13804,1
ETFB,2109,P38117,1
ETFDH,2110,Q16134,1
ETHE1,23474,O95571,1
ETNK1,55500,Q9HBU6,1
ETNK2,55224,Q9NVF9,1
ETNPPL,64850,Q8TBG4,1
ETS1,2113,P14921,4
ETS2,2114,P15036,8
ETV1,2115,P50549,5
ETV2,2116,O00321,12
ETV3,2117,P41162,9
ETV4,2118,P43268,8
ETV5,2119,P41161,4
ETV6,2120,P41212,4
ETV7,51513,Q9Y603,6
EVA1A,84141,Q9H8M9,8
EVA1B,55194,Q9NVM1,8
EVA1C,59271,P58658,6
EVC,2121,P57679,8
EVC2,132884,Q86UK5,5
EVI2A,2123,P22794,9
EVI2B,2124,P34910,10
EVI5,7813,O60447,2
EVI5L,115704,Q96CN4,2
EVL,51466,Q9UI08,6
EVPL,2125,Q92817,8
EVPLL,645027,A8MZ36,15
EVX1,2128,P49640,5
EVX2,344191,Q03828,8
EWSR1,2130,Q01844,6
EXD1,161829,Q8NHP7,5
EXD2,55218,Q9NVH0,2
EXD3,54932,Q8N9H8,2
EXO1,9156,Q9UQ84,2
EXO5,64789,Q9H790,2
EXOC1,55763,Q9NV70,2
EXOC2,55770,Q96KP1,2
EXOC3,11336,O60645,2
EXOC3L1,283849,Q86VI1,8
EXOC3L2,90332,Q2M3D2,8
EXOC3L4,91828,Q17RC7,8
EXOC4,60412,Q96A65,2
EXOC5,10640,O00471,2
EXOC6,54536,Q8TAG9,2
EXOC6B,23233,Q9Y2D4,2
EXOC7,23265,Q9UPT5,2
EXOC8,149371,Q8IYI6,3
EXOG,9941,Q9Y2C4,1
EXOSC1,51013,Q9Y3B2,1
EXOSC10,5394,Q01780,1
EXOSC2,23404,Q13868,1
EXOSC3,51010,Q9NQT5,2
EXOSC4,54512,Q9NPD3,1
EXOSC5,56915,Q9NQT4,2
EXOSC6,118460,Q5RKV6,2
EXOSC7,23016,Q15024,2
EXOSC8,11340,Q96B26,1
EXOSC9,5393,Q06265,1
EXPH5,23086,Q8NEV8,10
EXT1,2131,Q16394,2
EXT2,2132,Q93063,2
EXTL1,2134,Q92935,11
EXTL3,2137,O43909,4
EYA1,2138,Q99502,2
EYA3,2140,Q99504,6
EYA4,2070,O95677,2
EYS,346007,Q5T1H1,2
EZH2,2146,Q15910,2
EZR,7430,P15311,3
F10,2159,P00742,8
F11,2160,P03951,2
F11R,50848,Q9Y624,8
F12,2161,P00748,6
F13A1,2162,P00488,6
F13B,2165,P05160,9
F2,2147,P00734,5
F2R,2149,P25116,8
F2RL1,2150,P55085,8
F2RL2,2151,O00254,8
F2RL3,9002,Q96RI0,8
F3,2152,P13726,8
F5,2153,P12259,4
F7,2155,P08709,8
F8,2157,P00451,4
F8A1,8263,P23610,4
F8A2,8263,P23610,4
F8A3,8263,P23610,4
F9,2158,P00740,4
FA2H,79152,Q7L5A8,1
FAAH,2166,O00519,1
FAAH2,158584,Q6GMR7,1
FABP1,2168,P07148,8
FABP12,646486,A6NFH5,11
FABP2,2169,P12104,7
FABP3,2170,P05413,4
FABP4,2167,P15090,6
FABP5,2171,Q01469,9
FABP6,2172,P51161,8
FABP7,2173,O15540,4
FABP9,646480,Q0Z7S8,11
FADD,8772,Q13158,8
FADS1,3992,O60427,2
FADS2,9415,O95864,2
FADS3,3995,Q9Y5Q0,2
FADS6,283985,Q8N9I5,5
FAF1,11124,Q9UNN5,4
FAF2,23197,Q96CS3,2
FAH,2184,P16930,1
FAHD1,81889,Q6P587,1
FAHD2A,51011,Q96GK7,1
FAHD2B,151313,Q6P2I3,1
FAIM,55179,Q9NVQ4,4
FAIM2,23017,Q9BWQ8,4
FAIM3,9214,O60667,11
FAM101A,144347,Q6ZTI6,8
FAM101B,359845,Q8N5W9,6
FAM102A,399665,Q5T9C2,4
FAM102B,284611,Q5T8I3,6
FAM103A1,83640,Q9BTL3,6
FAM104A,84923,Q969W3,9
FAM104B,90736,Q5XKR9,14
FAM105A,54491,Q9NUU6,8
FAM105B,90268,Q96BN8,6
FAM107A,11170,O95990,9
FAM107B,83641,Q9H098,5
FAM109A,144717,Q8N4B1,15
FAM109B,150368,Q6ICB4,4
FAM110A,83541,Q9BQ89,8
FAM110B,90362,Q8TC76,8
FAM110C,642273,Q1W6H9,7
FAM110D,79927,Q8TAY7,9
FAM111B,374393,Q6SJ93,12
FAM114A1,92689,Q8IWE2,8
FAM115A,9747,Q9Y4C2,1
FAM115C,285966,A6NFQ2,1
FAM117A,81558,Q9C073,8
FAM117B,150864,Q6P1L5,4
FAM118A,55007,Q9NWS6,10
FAM118B,79607,Q9BPY3,1
FAM120A,23196,Q9NZB2,5
FAM120AOS,158293,Q5T036,15
FAM120B,84498,Q96EK7,8
FAM120C,54954,Q9NX05,5
FAM122B,159090,Q7Z309,5
FAM122C,159091,Q6P4D5,15
FAM124A,220108,Q86V42,4
FAM124B,79843,Q9H5Z6,8
FAM126A,84668,Q9BYI3,4
FAM126B,285172,Q8IXS8,6
FAM127A,8933,A6ZKI3,12
FAM127C,441518,Q17RB0,12
FAM129A,116496,Q9BZQ8,8
FAM129B,64855,Q96TA1,5
FAM129C,199786,Q86XR2,10
FAM131A,131408,Q6UXB0,8
FAM131B,9715,Q86XD5,8
FAM131C,348487,Q96AQ9,8
FAM132A,388581,Q5T7M4,4
FAM133A,286499,Q8N9E0,2
FAM133B,257415,Q5BKY9,2
FAM134A,79137,Q8NC44,8
FAM134B,54463,Q9H6L5,8
FAM134C,162427,Q86VR2,5
FAM135A,57579,Q9P2D6,2
FAM135B,51059,Q49AJ0,2
FAM136A,84908,Q96C01,2
FAM13A,10144,O94988,5
FAM13B,51306,Q9NYF5,5
FAM13C,220965,Q8NE31,4
FAM149A,25854,A5PLN7,4
FAM149B1,317662,Q96BN6,8
FAM150A,389658,Q6UXT8,8
FAM150B,285016,Q6UX46,8
FAM151A,338094,Q8WW52,8
FAM151B,167555,Q6UXP7,2
FAM153B,202134,P0C7A2,14
FAM154A,158297,Q8IYX7,5
FAM154B,283726,Q658L1,2
FAM155A,728215,B1AL88,5
FAM155B,27112,O75949,8
FAM159B,100132916,A6NKW6,10
FAM160A1,729830,Q05DH4,5
FAM160A2,84067,Q8N612,5
FAM160B1,57700,Q5W0V3,4
FAM160B2,64760,Q86V87,4
FAM161A,84140,Q3B820,2
FAM161B,145483,Q96MY7,4
FAM162B,221303,Q5T6X4,9
FAM163A,148753,Q96GL9,8
FAM163B,642968,P0C2L3,8
FAM166A,401565,Q6J272,9
FAM166B,730112,A8MTA8,4
FAM167A,83648,Q96KS9,7
FAM167B,84734,Q9BTA0,8
FAM168A,23201,Q92567,8
FAM168B,130074,A1KXE4,8
FAM169A,26049,Q9Y6X4,5
FAM169B,283777,Q8N8A8,8
FAM170B,170370,A6NMN3,10
FAM171A1,221061,Q5VUB5,8
FAM171A2,284069,A8MVW0,8
FAM171B,165215,Q6P995,8
FAM172A,83989,Q8WUF8,2
FAM173A,65990,Q9BQD7,1
FAM173B,134145,Q6P4H8,1
FAM174A,345757,Q8TBP5,5
FAM174B,400451,Q3ZCQ3,8
FAM175A,84142,Q6UWZ7,4
FAM175B,23172,Q15018,5
FAM177A1,283635,Q8N128,2
FAM177B,400823,A6PVY3,10
FAM178A,55719,Q8IX21,8
FAM178B,51252,Q8IXR5,5
FAM179A,165186,Q6ZUX3,9
FAM179B,23116,Q9Y4F4,2
FAM180A,389558,Q6UWF9,8
FAM180B,399888,Q6P0A1,11
FAM181A,90050,Q8N9Y4,8
FAM181B,220382,A6NEQ2,5
FAM182B,548321,Q5T319,15
FAM183A,440585,A6NL82,2
FAM183B,0,Q6ZVS7,2
FAM184A,79632,Q8NB25,2
FAM184B,27146,Q9ULE4,8
FAM185A,222234,Q8N0U4,1
FAM186A,121006,A6NE01,11
FAM186B,84070,Q8IYM0,10
FAM187A,388389,Q8IW40,7
FAM187B,148109,Q17R55,11
FAM188A,80013,Q9H8M7,2
FAM188B,84182,Q4G0A6,2
FAM189A1,23359,O60320,5
FAM189A2,9413,Q15884,8
FAM192A,80011,Q9GZU8,2
FAM193A,8603,P78312,6
FAM194A,131831,Q7L0X2,4
FAM195A,84331,Q9BUT9,7
FAM195B,348262,C9JLW8,8
FAM196B,100131897,A6NMK8,9
FAM197Y1,0,NA,16
FAM198A,729085,Q9UFP1,8
FAM198B,51313,Q6UWH4,8
FAM199X,139231,Q6PEV8,5
FAM19A1,407738,Q7Z5A9,8
FAM19A2,338811,Q8N3H0,8
FAM19A3,284467,Q7Z5A8,8
FAM19A4,151647,Q96LR4,8
FAM200A,221786,Q8TCP9,12
FAM200B,285550,P0CF97,12
FAM203A,51236,Q9BTY7,2
FAM203B,728071,Q9BTY7,2
FAM204A,63877,Q9H8W3,5
FAM205A,259308,Q6ZU69,11
FAM206A,54942,Q9NX38,2
FAM207A,85395,Q9NSI2,3
FAM208B,54906,Q5VWN6,9
FAM209A,200232,Q5JX71,15
FAM209B,388799,Q5JX69,10
FAM20B,9917,O75063,5
FAM20C,56975,Q8IXL6,6
FAM210A,125228,Q96ND0,6
FAM210B,116151,Q96KR6,2
FAM211A,388341,Q8NAA5,8
FAM211B,388886,Q2VPJ9,8
FAM212A,389119,Q96EL1,8
FAM212B,55924,Q9NTI7,8
FAM213A,84293,Q9BRX8,2
FAM213B,127281,Q8TBF2,2
FAM214A,56204,Q32MH5,4
FAM216A,29902,Q8WUB2,5
FAM216B,144809,Q8N7L0,12
FAM217B,63939,Q9NTX9,10
FAM219A,203259,Q8IW50,5
FAM219B,57184,Q5XKK7,4
FAM21A,55747,B7ZME8,2
FAM21B,55747,Q5SNT8,2
FAM21D,0,Q5SRD0,2
FAM220A,84792,Q7Z4H9,10
FAM221A,340277,A4D161,2
FAM221B,392307,A6H8Z2,2
FAM222A,84915,Q5U5X8,8
FAM222B,55731,Q8WU58,8
FAM227A,646851,F5H4B4,4
FAM227B,196951,Q96M60,5
FAM228A,653140,Q86W67,13
FAM229B,619208,Q4G0N7,11
FAM231A,729574,NA,15
FAM231D,644634,NA,15
FAM24A,118670,A6NFZ4,13
FAM24B,196792,Q8N5W8,14
FAM25A,643161,B3EWG3,10
FAM25B,643161,NA,10
FAM25C,643161,B3EWG5,10
FAM25G,414155,B3EWG6,10
FAM26D,221301,Q5JW98,6
FAM26E,254228,Q8N5C1,7
FAM26F,441168,Q5R3K3,6
FAM27A,0,NA,15
FAM27B,0,NA,15
FAM27C,0,NA,15
FAM27E1,0,NA,15
FAM27E2,0,NA,15
FAM32A,26017,Q9Y421,2
FAM35A,54537,Q86V20,4
FAM3A,60343,P98173,8
FAM3B,54097,P58499,6
FAM3C,10447,Q92520,6
FAM3D,131177,Q96BQ1,7
FAM43A,131583,Q8N2R8,4
FAM43B,163933,Q6ZT52,8
FAM45A,404636,Q8TCE6,2
FAM46A,55603,Q96IP4,4
FAM46B,115572,Q96A09,6
FAM46C,54855,Q5VWP2,4
FAM46D,169966,Q8NEK8,8
FAM47A,158724,Q5JRC9,5
FAM47B,170062,Q8NA70,5
FAM47C,442444,Q5HY64,5
FAM47E,100129583,Q6ZV65,4
FAM47E-STBD1,8987,O95210,11
FAM49A,81553,Q9H0Q0,6
FAM50A,9130,Q14320,2
FAM50B,26240,Q9Y247,13
FAM53A,152877,Q6NSI3,4
FAM53B,9679,Q14153,8
FAM53C,51307,Q9NYF3,8
FAM57B,83723,Q71RH2,6
FAM58A,92002,Q8N1B3,4
FAM60A,58516,Q9NP50,5
FAM63A,55793,Q8N5J2,2
FAM63B,54629,Q8NBR6,2
FAM64A,54478,Q9BSJ6,8
FAM65A,79567,Q6ZS17,6
FAM65B,9750,Q9Y4F9,6
FAM65C,140876,Q96MK2,8
FAM69A,388650,Q5T7M9,8
FAM69B,138311,Q5VUD6,5
FAM69C,125704,Q0P6D2,5
FAM71A,149647,Q8IYT1,10
FAM71B,153745,Q8TC56,12
FAM71C,196472,Q8NEG0,12
FAM71E2,284418,Q8N5Q1,11
FAM71F1,84691,Q96KD3,11
FAM71F2,346653,Q6NXP2,12
FAM72A,729533,Q5TYM5,3
FAM72B,653820,Q86X60,3
FAM72D,728833,Q6L9T8,3
FAM73A,374986,Q8NAN2,5
FAM76A,199870,Q8TAV0,2
FAM76B,143684,Q5HYJ3,2
FAM78A,286336,Q5JUQ0,4
FAM78B,149297,Q5VT40,7
FAM81A,145773,Q8TBF8,4
FAM81B,153643,Q96LP2,6
FAM83A,84985,Q86UY5,9
FAM83B,222584,Q5T0W9,8
FAM83D,81610,Q9H4H8,8
FAM83E,54854,Q2M2I3,10
FAM83F,113828,Q8NEG4,8
FAM83G,644815,A6ND36,8
FAM83H,286077,Q6ZRV2,8
FAM84B,157638,Q96KN1,8
FAM86A,196483,Q96G04,2
FAM86B1,85002,Q8N7N1,2
FAM86B2,653333,P0C5J1,2
FAM86C1,55199,Q9NVL1,15
FAM89A,375061,Q96GI7,8
FAM89B,23625,Q8N5H3,6
FAM8A1,51439,Q9UBU6,4
FAM90A1,55138,Q86YD7,12
FAM90A26,0,D6RGX4,12
FAM91A1,157769,Q658Y4,2
FAM92A1,137392,A1XBS5,4
FAM96A,84191,Q9H5X1,4
FAM96B,51647,Q9Y3D0,2
FAM98B,283742,Q52LJ0,2
FAM98C,147965,Q17RN3,11
FAM9A,171482,Q8IZU1,14
FAM9B,171483,Q8IZU0,14
FAM9C,171484,Q8IZT9,14
FAN1,22909,Q9Y2M0,2
FANCA,2175,O15360,5
FANCB,2187,Q8NB91,4
FANCC,2176,Q00597,8
FANCD2,2177,Q9BXW9,2
FANCE,2178,Q9HB96,2
FANCF,2188,Q9NPI8,8
FANCG,2189,O15287,8
FANCI,55215,Q9NVI1,2
FANCL,55120,Q9NW38,2
FANCM,57697,Q8IYD8,1
FAP,2191,Q12884,3
FAR1,84188,Q8WVX9,2
FAR2,55711,Q96K12,2
FARP1,10160,Q9Y4F1,5
FARP2,9855,O94887,5
FARS2,10667,O95363,2
FARSA,2193,Q9Y285,1
FARSB,10056,Q9NSD9,1
FASLG,356,P48023,7
FASN,2194,P49327,1
FASTK,10922,Q14296,8
FASTKD1,79675,Q53R41,6
FASTKD2,22868,Q9NYY8,7
FASTKD3,79072,Q14CZ7,4
FASTKD5,60493,Q7L8L6,8
FAT2,2196,Q9NYQ8,4
FAT3,120114,Q8TDW7,4
FAT4,79633,Q6V0I7,4
FATE1,89885,Q969F0,12
FAU,2197,P35544,1
FAXC,84553,Q5TGI0,2
FAXDC2,10826,Q96IV6,3
FBF1,85302,Q8TES7,5
FBL,2091,P22087,1
FBLIM1,54751,Q8WUP2,8
FBLN1,2192,P23142,5
FBLN2,2199,P98095,5
FBLN5,10516,Q9UBX5,8
FBLN7,129804,Q53RD9,8
FBN1,2200,P35555,2
FBN2,2201,P35556,2
FBN3,84467,Q75N90,2
FBP1,2203,P09467,1
FBP2,8789,O00757,1
FBRS,64319,Q9HAH7,10
FBRSL1,57666,Q9HCM7,6
FBXL12,54850,Q9NXK8,4
FBXL13,222235,Q8NEE6,2
FBXL14,144699,Q8N1E6,2
FBXL15,79176,Q9H469,4
FBXL16,146330,Q8N461,6
FBXL17,64839,Q9UF56,5
FBXL19,54620,Q6PCT2,8
FBXL2,25827,Q9UKC9,2
FBXL20,84961,Q96IG2,2
FBXL22,283807,Q6P050,2
FBXL3,26224,Q9UKT7,6
FBXL4,26235,Q9UKA2,5
FBXL5,26234,Q9UKA1,5
FBXL6,26233,Q8N531,2
FBXL7,23194,Q9UJT9,5
FBXL8,55336,Q96CD0,5
FBXO10,26267,Q9UK96,4
FBXO11,80204,Q86XK2,2
FBXO15,201456,Q8NCQ5,5
FBXO16,157574,Q8IX29,6
FBXO18,84893,Q8NFZ0,2
FBXO21,23014,O94952,3
FBXO22,26263,Q8NEZ5,4
FBXO24,26261,O75426,7
FBXO25,26260,Q8TCJ0,4
FBXO27,126433,Q8NI29,11
FBXO28,23219,Q9NVF7,6
FBXO3,26273,Q9UK99,1
FBXO30,84085,Q8TB52,5
FBXO31,79791,Q5XUX0,4
FBXO33,254170,Q7Z6M2,6
FBXO34,55030,Q9NWN3,8
FBXO36,130888,Q8NEA4,4
FBXO38,81545,Q6PIJ6,8
FBXO39,162517,Q8N4B4,6
FBXO4,26272,Q9UKT5,5
FBXO40,51725,Q9UH90,4
FBXO41,150726,Q8TF61,4
FBXO42,54455,Q6P3S6,4
FBXO43,286151,Q4G163,4
FBXO45,200933,P0C2W1,6
FBXO46,23403,Q6PJ61,7
FBXO47,494188,Q5MNV8,4
FBXO48,554251,Q5FWF7,4
FBXO5,26271,Q9UKT4,5
FBXO6,26270,Q9NRD1,6
FBXO7,25793,Q9Y3I1,2
FBXO8,26269,Q9NRD0,5
FBXO9,26268,Q9UK97,2
FBXW10,10517,Q5XX13,4
FBXW11,23291,Q9UKB1,2
FBXW12,285231,Q6X9E4,12
FBXW4,6468,P57775,5
FBXW5,54461,Q969U6,5
FBXW7,55294,Q969H0,2
FBXW8,26259,Q8N3Y1,4
FBXW9,84261,Q5XUX1,4
FCAMR,83953,Q8WWV6,10
FCAR,2204,P24071,12
FCER1A,2205,P12319,11
FCER1G,2207,P30273,8
FCER2,2208,P06734,6
FCF1,51077,Q9Y324,1
FCGBP,8857,Q9Y6R7,6
FCGR1A,2209,P12314,9
FCGR1B,2209,P12314,16
FCGR2A,2212,P12318,12
FCGR2B,2213,P31994,11
FCGR3A,2214,P08637,11
FCGR3B,2215,O75015,11
FCGRT,2217,P55899,11
FCHO1,23149,O14526,4
FCHO2,115548,Q0JRZ9,4
FCHSD2,9873,O94868,2
FCN3,8547,O75636,7
FCRL1,115350,Q96LA6,12
FCRL3,115352,Q96P31,11
FCRL4,83417,Q96PJ5,11
FCRL5,83416,Q96RD9,11
FCRL6,343413,Q6DN72,12
FCRLA,84824,Q7L513,12
FCRLB,127943,Q6BAA4,10
FDCSP,260436,Q8NFU4,13
FDFT1,2222,P37268,1
FDPS,2224,P14324,1
FDX1,2230,P10109,1
FDX1L,112812,Q6P4F2,1
FDXR,2232,P22570,1
FECH,2235,P22830,1
FEM1A,55527,Q9BSK4,4
FEM1B,10116,Q9UK73,5
FEM1C,56929,Q96JP0,4
FEN1,2237,P39748,1
FER,2241,P16591,6
FER1L6,654463,Q2WGJ9,2
FERD3L,222894,Q96RJ6,4
FERMT1,55612,Q9BQL6,4
FERMT2,10979,Q96AC1,4
FERMT3,83706,Q86UX7,4
FES,2242,P07332,6
FETUB,26998,Q9UGM5,6
FEV,54738,Q99581,6
FEZ1,9638,Q99689,8
FEZ2,9637,Q9UHY8,4
FEZF1,389549,A0PJY2,4
FEZF2,55079,Q8TBJ5,4
FFAR1,2864,O14842,11
FFAR2,2867,O15552,8
FFAR3,2865,O14843,8
FFAR4,338557,Q5NUL3,6
FGA,2243,P02671,8
FGB,2244,P02675,8
FGD1,2245,P98174,2
FGD2,221472,Q7Z6J4,11
FGD3,89846,Q5JSP0,2
FGD4,121512,Q96M96,2
FGD5,152273,Q6ZNL6,8
FGD6,55785,Q6ZV73,2
FGF1,2246,P05230,5
FGF10,2255,O15520,5
FGF11,2256,Q92914,8
FGF12,2257,P61328,8
FGF13,2258,Q92913,7
FGF14,2259,Q92915,8
FGF17,8822,O60258,5
FGF18,8817,O76093,8
FGF19,9965,O95750,8
FGF2,2247,P09038,8
FGF20,26281,Q9NP95,8
FGF21,26291,Q9NSA1,8
FGF22,27006,Q9HCT0,8
FGF23,8074,Q9GZV9,8
FGF3,2248,P11487,8
FGF4,2249,P08620,8
FGF5,2250,P12034,6
FGF6,2251,P10767,8
FGF7,2252,P21781,8
FGF8,2253,P55075,8
FGF9,2254,P31371,6
FGFBP1,9982,Q14512,8
FGFBP2,83888,Q9BYJ0,8
FGFBP3,143282,Q8TAT2,12
FGFR1,2260,P11362,5
FGFR1OP,11116,O95684,2
FGFR1OP2,26127,Q9NVK5,4
FGFR2,2263,P21802,5
FGFRL1,53834,Q8N441,4
FGG,2266,P02679,7
FGGY,55277,Q96C11,1
FGL2,10875,Q14314,6
FGR,2268,P09769,2
FH,2271,P07954,1
FHAD1,114827,B1AJZ9,5
FHDC1,85462,Q9C0D6,3
FHIT,2272,P49789,1
FHL1,2273,Q13642,8
FHL2,2274,Q14192,5
FHL3,2275,Q13643,6
FHL5,9457,Q5TD97,9
FHOD1,29109,Q9Y613,4
FHOD3,80206,Q2V2M9,4
FIBCD1,84929,Q8N539,2
FIBIN,387758,Q8TAL6,8
FIBP,9158,O43427,2
FICD,11153,Q9BVA6,1
FIG4,9896,Q92562,2
FIGF,2277,O43915,8
FIGLA,344018,Q6QHK4,7
FIGN,55137,Q5HY92,8
FIGNL1,63979,Q6PIW4,1
FILIP1,27145,Q7Z7B0,7
FILIP1L,11259,Q4L180,7
FIP1L1,81608,Q6UN15,2
FITM1,161247,A5D6W6,8
FITM2,128486,Q8N6M3,3
FIZ1,84922,Q96SL8,12
FJX1,24147,Q86VR8,6
FKBP10,60681,Q96AY3,6
FKBP11,51303,Q9NYL4,8
FKBP14,55033,Q9NWM8,2
FKBP15,23307,Q5T1M5,2
FKBP1B,2281,P68106,1
FKBP2,2286,P26885,1
FKBP3,2287,Q00688,2
FKBP4,2288,Q02790,1
FKBP5,2289,Q13451,1
FKBP6,8468,O75344,5
FKBP8,23770,Q14318,2
FKBP9,11328,O95302,6
FKBPL,63943,Q9UIM3,12
FKRP,79147,Q9H9S5,4
FKSG52,0,Q9BXE3,15
FKTN,2218,O75072,1
FLAD1,80308,Q8NFF5,2
FLCN,201163,Q8NFG4,3
FLG,2312,P20930,2
FLG2,388698,Q5D862,2
FLI1,2313,Q01543,4
FLII,2314,Q13045,4
FLJ27365,0,B1AKH7,15
FLNB,2317,O75369,2
FLNC,2318,Q14315,2
FLOT1,10211,O75955,1
FLOT2,2319,Q14254,4
FLRT1,23769,Q9NZU1,8
FLRT2,23768,O43155,8
FLRT3,23767,Q9NZU0,8
FLT1,2321,P17948,6
FLT3,2322,P36888,8
FLT3LG,2323,P49771,10
FLT4,2324,P35916,6
FLVCR1,28982,Q9Y5Y0,2
FLVCR2,55640,Q9UPI3,2
FLYWCH1,84256,Q4VC44,6
FLYWCH2,114984,Q96CP2,12
FMNL1,752,O95466,3
FMNL3,91010,Q8IVF7,3
FMO1,2326,Q01740,1
FMO2,2327,Q99518,1
FMO3,2328,P31513,1
FMO4,2329,P31512,9
FMO5,2330,P49326,1
FMO6P,0,O60774,1
FMOD,2331,Q06828,8
FMR1,2332,Q06787,5
FMR1NB,158521,Q8N0W7,12
FN1,2335,P02751,8
FN3K,64122,Q9H479,9
FN3KRP,79672,Q9HA64,1
FNBP1L,54874,Q5T0N5,2
FNBP4,23360,Q8N3X1,4
FNDC1,84624,Q4ZHG4,8
FNDC3A,22862,Q9Y2H6,2
FNDC3B,64778,Q53EP0,2
FNDC4,64838,Q9H6D8,8
FNDC7,163479,Q5VTL7,8
FNDC8,54752,Q8TC99,12
FNDC9,408263,Q8TBE3,9
FNIP1,96459,Q8TF40,4
FNIP2,57600,Q9P278,4
FNTA,2339,P49354,2
FOCAD,54914,Q5VW36,4
FOLH1,2346,Q04609,2
FOLR1,2348,P15328,4
FOLR2,2350,P14207,4
FOLR4,390243,A6ND01,11
FOPNL,123811,Q96NB1,2
FOS,2353,P01100,8
FOSB,2354,P53539,6
FOSL1,8061,P15407,5
FOSL2,2355,P15408,8
FOXA1,3169,P55317,6
FOXA3,3171,P55318,3
FOXB1,27023,Q99853,4
FOXB2,442425,Q5VYV0,6
FOXC1,2296,Q12948,4
FOXC2,2303,Q99958,4
FOXD2,2306,O60548,4
FOXD3,27022,Q9UJU5,4
FOXD4,2298,Q12950,10
FOXD4L1,200350,Q9NU39,10
FOXD4L2,349334,Q8WXT5,10
FOXD4L3,286380,Q6VB84,10
FOXD4L4,349334,Q8WXT5,10
FOXD4L5,653427,Q5VV16,10
FOXD4L6,653404,Q3SYB3,10
FOXE1,2304,O00358,8
FOXE3,2301,Q13461,4
FOXF1,2294,Q12946,8
FOXF2,2295,Q12947,4
FOXG1,2290,P55316,4
FOXH1,8928,O75593,8
FOXI1,2299,Q12951,3
FOXI2,399823,Q6ZQN5,7
FOXJ1,2302,Q92949,3
FOXJ2,55810,Q9P0K8,9
FOXJ3,22887,Q9UPW0,3
FOXK1,221937,P85037,3
FOXK2,3607,Q01167,3
FOXL1,2300,Q12952,5
FOXL2,668,P58012,5
FOXM1,2305,Q08050,7
FOXN1,8456,O15353,8
FOXN2,3344,P32314,8
FOXN3,1112,O00409,4
FOXN4,121643,Q96NZ1,4
FOXO1,2308,Q12778,6
FOXO3,2309,O43524,4
FOXO6,100132074,A8MYZ6,5
FOXP1,27086,Q9H334,4
FOXP2,93986,O15409,4
FOXP3,50943,Q9BZS1,10
FOXP4,116113,Q8IVH2,4
FOXQ1,94234,Q9C009,4
FOXR1,283150,Q6PIV2,8
FOXRED1,55572,Q96CU9,1
FOXRED2,80020,Q8IWF2,4
FOXS1,2307,O43638,9
FP15737,0,Q71JB2,15
FPGS,2356,Q05932,1
FPR1,2357,P21462,13
FPR2,2358,P25090,10
FPR3,2359,P25089,10
FRA10AC1,118924,Q70Z53,2
FRAS1,80144,Q86XX4,5
FRAT1,10023,Q92837,13
FRAT2,23401,O75474,8
FREM1,158326,Q5H8C1,5
FREM2,341640,Q5SZK8,5
FREM3,166752,P0C091,5
FRG1,2483,Q14331,3
FRG2,448831,Q64ET8,12
FRG2B,441581,Q96QU4,12
FRG2C,651959,A6NGY1,16
FRMD1,79981,Q8N878,12
FRMD3,257019,A2A2Y4,5
FRMD4A,55691,Q9P2Q2,4
FRMD4B,23150,Q9Y2L6,4
FRMD5,84978,Q7Z6J6,5
FRMD6,122786,Q96NE9,6
FRMD7,90167,Q6ZUT3,8
FRMD8,83786,Q9BZ67,5
FRMPD1,22844,Q5SYB0,4
FRMPD2,143162,Q68DX3,5
FRMPD3,84443,Q5JV73,8
FRRS1,391059,Q6ZNA5,2
FRS2,10818,Q8WU20,6
FRS3,10817,O43559,6
FRY,10129,Q5TBA9,2
FRYL,285527,O94915,2
FRZB,2487,Q92765,4
FSBP,100861412,O95073,9
FSCB,84075,Q5H9T9,2
FSCN1,6624,Q16658,5
FSCN2,25794,O14926,5
FSCN3,29999,Q9NQT6,10
FSD1,79187,Q9BTV5,8
FSD1L,83856,Q9BXM9,7
FSD2,123722,A1L4K1,8
FSHB,2488,P01225,8
FSHR,2492,P23945,4
FSIP1,161835,Q8NA03,4
FSIP2,401024,Q5CZC0,10
FST,10468,P19883,4
FSTL1,11167,Q12841,5
FSTL3,10272,O95633,8
FSTL4,23105,Q6MZW2,5
FSTL5,56884,Q8N475,5
FTCD,10841,O95954,1
FTH1,2495,P02794,1
FTHL17,53940,Q9BXU8,14
FTL,2512,P02792,11
FTMT,94033,Q8N4E7,2
FTO,79068,Q9C0B1,2
FTSJ1,24140,Q9UET6,1
FTSJ2,29960,Q9UI43,1
FTSJ3,117246,Q8IY81,1
FUBP1,8880,Q96AE4,2
FUCA1,2517,P04066,1
FUCA2,2519,Q9BTY2,1
FUK,197258,Q8N0W3,1
FUNDC1,139341,Q8IVP5,1
FUOM,282969,A2VDF0,1
FURIN,5045,P09958,2
